x
1,3059
2,1037
3,3686
4,1130
5,2825
6,2591
7,2722
8,461
9,2565
10,2889
11,203
12,3734
13,2451
14,1241
15,3654
16,2184
17,1330
18,1272
19,547
20,308
21,3246
22,3851
23,3017
24,2206
25,710
26,3789
27,337
28,3473
29,3008
30,466
31,186
32,1970
33,2148
34,745
35,3180
36,354
37,920
38,1776
39,410
40,1172
41,2991
42,2556
43,2583
44,3783
45,992
46,2513
47,3587
48,1145
49,3254
50,2731
51,1113
52,183
53,3096
54,3891
55,2081
56,2281
57,736
58,2355
59,971
60,146
61,3340
62,3445
63,2095
64,1692
65,2754
66,1798
67,3156
68,1787
69,3415
70,1143
71,1334
72,3201
73,3788
74,1465
75,2174
76,2741
77,317
78,2755
79,1958
80,3036
81,2195
82,2527
83,1974
84,491
85,3369
86,2756
87,525
88,2904
89,722
90,493
91,1756
92,1026
93,3767
94,193
95,1951
96,3777
97,3559
98,2658
99,1573
100,3843
101,1444
102,2097
103,1939
104,3461
105,1422
106,729
107,498
108,2814
109,2125
110,3364
111,2520
112,780
113,2740
114,105
115,1179
116,1378
117,2058
118,3635
119,2744
120,625
121,2379
122,857
123,988
124,1314
125,3345
126,187
127,1413
128,1622
129,2629
130,1907
131,2700
132,1073
133,2813
134,2374
135,1997
136,2476
137,2728
138,1993
139,247
140,1707
141,1353
142,2006
143,877
144,3741
145,1567
146,394
147,3275
148,2781
149,3346
150,991
151,3185
152,3557
153,3826
154,511
155,3263
156,423
157,224
158,2592
159,3009
160,949
161,533
162,1844
163,1985
164,2167
165,975
166,878
167,3018
168,913
169,2346
170,2894
171,163
172,2357
173,1688
174,2267
175,2619
176,3292
177,3710
178,3143
179,1677
180,600
181,2471
182,1984
183,1684
184,2638
185,499
186,2837
187,3740
188,3598
189,2361
190,3067
191,405
192,3620
193,3763
194,2280
195,2540
196,3411
197,424
198,1149
199,2809
200,1207
201,640
202,3054
203,99
204,1397
205,1944
206,521
207,3682
208,31
209,2089
210,2625
211,1310
212,189
213,2805
214,3616
215,361
216,650
217,3752
218,3743
219,2325
220,3656
221,2622
222,3571
223,3602
224,3157
225,3810
226,1204
227,2037
228,1309
229,697
230,1901
231,2956
232,587
233,3035
234,4
235,1694
236,2441
237,1628
238,343
239,995
240,860
241,1366
242,2656
243,2369
244,11
245,1045
246,3488
247,795
248,2676
249,2560
250,3187
251,262
252,3267
253,1888
254,162
255,57
256,3677
257,2521
258,1112
259,1166
260,3600
261,3837
262,3305
263,3351
264,234
265,816
266,2137
267,1392
268,1059
269,637
270,1060
271,2848
272,1876
273,956
274,372
275,348
276,221
277,1726
278,364
279,1173
280,2941
281,200
282,2185
283,3895
284,1468
285,1881
286,633
287,2985
288,1051
289,1660
290,2757
291,503
292,912
293,1022
294,656
295,1428
296,1708
297,2171
298,2881
299,2771
300,1732
301,1188
302,714
303,3397
304,699
305,3073
306,1808
307,1276
308,3126
309,3176
310,2434
311,1647
312,2086
313,3499
314,202
315,2782
316,9
317,561
318,3552
319,1725
320,3140
321,2554
322,330
323,2366
324,3655
325,1868
326,1619
327,454
328,3871
329,896
330,2795
331,2849
332,3213
333,2082
334,1103
335,2774
336,3632
337,3158
338,95
339,3295
340,1064
341,1081
342,2775
343,227
344,744
345,217
346,2870
347,724
348,2724
349,1891
350,2129
351,3300
352,3414
353,2766
354,280
355,1858
356,1696
357,1057
358,3153
359,188
360,738
361,564
362,102
363,305
364,88
365,2760
366,1792
367,3450
368,1825
369,3846
370,1837
371,573
372,2617
373,2597
374,1170
375,1822
376,257
377,3681
378,1593
379,3567
380,1242
381,2542
382,1793
383,2057
384,1301
385,2918
386,1969
387,2669
388,2232
389,3204
390,3713
