x
1,3
2,3
3,4
4,3
5,3
6,3
7,5
8,5
9,3
10,3
11,4
12,4
13,3
14,3
15,3
16,3
17,3
18,5
19,3
20,3
21,4
22,3
23,4
24,4
25,3
26,5
27,5
28,3
29,3
30,5
31,3
32,3
33,4
34,3
35,4
36,3
37,3
38,3
39,4
40,3
41,3
42,3
43,3
44,4
45,3
46,3
47,3
48,3
49,5
50,5
51,3
52,5
53,4
54,3
55,3
56,3
57,3
58,4
59,3
60,3
61,3
62,3
63,4
64,3
65,3
66,4
67,3
68,3
69,5
70,5
71,3
72,3
73,3
74,4
75,2
76,5
77,3
78,3
79,3
80,3
81,3
82,4
83,3
84,5
85,3
86,4
87,3
88,4
89,5
90,5
91,5
92,3
93,4
94,5
95,5
96,3
97,3
98,4
99,4
100,5
101,5
102,3
103,3
104,2
105,4
106,3
107,4
108,3
109,4
110,4
111,2
112,3
113,4
114,3
115,4
116,4
117,5
118,5
119,3
120,3
121,2
122,5
123,3
124,4
125,3
126,5
127,4
128,4
129,4
130,3
131,2
132,3
133,4
134,3
135,4
136,3
137,5
138,3
139,4
140,4
141,5
142,3
143,4
144,4
145,4
146,1
147,4
148,4
149,1
150,2
151,3
152,3
153,3
154,2
155,3
156,4
157,3
158,4
159,4
160,5
161,4
162,5
163,3
164,5
165,4
166,4
167,5
168,5
169,4
170,4
171,4
172,4
173,2
174,5
175,4
176,4
177,1
178,4
179,3
180,3
181,2
182,3
183,4
184,2
185,3
186,2
187,3
188,2
189,3
190,5
191,4
192,3
193,4
194,3
195,3
196,5
197,3
198,4
199,5
200,3
201,2
202,5
203,4
204,5
205,3
206,3
207,4
208,4
209,3
210,3
211,3
212,3
213,4
214,5
215,4
216,5
217,3
218,3
219,4
220,4
221,5
222,4
223,4
224,3
225,2
226,4
227,3
228,5
229,3
230,5
231,3
232,4
233,5
234,4
235,4
236,5
237,5
238,3
239,4
240,3
241,4
242,3
243,4
244,3
245,4
246,3
247,4
248,3
249,2
250,5
251,3
252,3
253,4
254,3
255,5
256,4
257,4
258,2
259,4
260,4
261,3
262,3
263,4
264,2
265,5
266,4
267,3
268,2
269,4
270,2
271,3
272,3
273,5
274,4
275,3
276,4
277,4
278,4
279,4
280,2
281,4
282,2
283,1
284,1
285,3
286,4
287,3
288,3
289,4
290,4
291,3
292,2
293,4
294,4
295,3
296,4
297,2
298,4
299,2
300,3
301,4
302,4
303,5
304,3
305,2
306,4
307,4
308,3
309,2
310,5
311,3
312,5
313,4
314,4
315,5
316,3
317,4
318,4
319,2
320,4
321,4
322,5
323,5
324,2
325,4
326,4
327,5
328,5
329,5
330,3
331,4
332,3
333,3
334,3
335,4
336,4
337,4
338,2
339,3
340,4
341,5
342,4
343,4
344,5
345,3
346,4
347,5
348,4
349,4
350,1
351,3
352,4
353,5
354,5
355,5
356,4
357,4
358,4
359,4
360,4
361,2
362,4
363,3
364,2
365,2
366,4
367,5
368,4
369,4
370,3
371,4
372,4
373,2
374,5
375,4
376,3
377,4
378,4
379,5
380,4
381,5
382,4
383,4
384,4
385,5
386,4
387,2
388,5
389,2
390,4
391,4
392,2
393,5
394,4
395,2
396,3
397,3
398,5
399,3
400,4
401,3
402,3
403,4
404,4
405,2
406,4
407,4
408,4
409,4
410,5
411,4
412,4
413,3
414,5
415,4
416,4
417,1
418,4
419,3
420,5
421,4
422,4
423,5
424,5
425,4
426,4
427,5
428,5
429,4
430,3
431,4
432,4
433,4
434,4
435,5
436,5
437,4
438,4
439,4
440,5
441,4
442,4
443,4
444,4
445,4
446,3
447,4
448,4
449,4
450,4
451,5
452,4
453,4
454,3
455,1
456,4
457,4
458,4
459,3
460,1
461,4
462,3
463,2
464,3
465,4
466,3
467,4
468,5
469,5
470,2
471,4
472,3
473,4
474,4
475,4
476,4
477,3
478,3
479,1
480,5
481,4
482,5
483,1
484,5
485,3
486,4
487,3
488,4
489,4
490,5
491,5
492,5
493,4
494,3
495,2
496,3
497,2
498,4
499,2
500,3
501,5
502,3
503,3
504,4
505,2
506,3
507,4
508,2
509,4
510,3
511,1
512,4
513,5
514,4
515,1
516,2
517,3
518,2
519,4
520,4
521,2
522,4
523,4
524,3
525,4
526,2
527,4
528,2
529,2
530,2
531,4
532,4
533,5
534,4
535,3
536,3
537,3
538,2
539,4
540,5
541,4
542,5
543,4
544,4
545,5
546,2
547,2
548,4
549,3
550,5
551,2
552,1
553,3
554,4
555,2
556,4
557,1
558,5
559,1
560,4
561,2
562,2
563,4
564,2
565,4
566,5
567,5
568,3
569,3
570,4
571,5
572,4
573,4
574,4
575,2
576,5
577,1
578,2
579,3
580,4
581,5
582,4
583,2
584,4
585,4
586,2
587,4
588,1
589,3
590,4
591,4
592,4
593,5
594,3
595,4
596,2
597,3
598,4
599,2
600,2
601,2
602,5
603,4
604,4
605,4
606,1
607,3
608,5
609,4
610,3
611,4
612,4
613,4
614,4
615,4
616,2
