x
1,3414
2,1596
3,1723
4,1286
5,278
6,172
7,2026
8,2806
9,2734
10,3275
11,2080
12,2015
13,2405
14,3116
15,3331
16,2127
17,2501
18,1540
19,2712
20,3530
21,3038
22,1639
23,3184
24,1612
25,1247
26,1904
27,3336
28,2016
29,768
30,2369
31,1616
32,2892
33,2905
34,2858
35,1843
36,3353
37,336
38,1744
39,1311
40,2716
41,2222
42,581
43,3868
44,3064
45,1942
46,3672
47,702
48,187
49,538
50,1234
51,3572
52,56
53,453
54,2856
55,2185
56,85
57,1193
58,2898
59,2936
60,2250
61,1790
62,1237
63,874
64,1385
65,2925
66,156
67,3841
68,1341
69,408
70,328
71,1599
72,1977
73,163
74,1417
75,774
76,2444
77,464
78,665
79,2680
80,2919
81,91
82,1676
83,1368
84,2114
85,694
86,769
87,2341
88,1958
89,1440
90,2832
91,2730
92,2252
93,2583
94,2552
95,1074
96,2616
97,2765
98,462
99,1012
100,634
101,413
102,2040
103,21
104,3442
105,3089
106,3898
107,106
108,1881
109,2611
110,244
111,3693
112,656
113,3164
114,1364
115,3433
116,2686
117,858
118,3364
119,2033
120,2770
121,2362
122,80
123,2983
124,871
125,711
126,2961
127,2216
128,124
129,1783
130,110
131,2091
132,2532
133,3001
134,2398
135,2575
136,1467
137,1957
138,102
139,1016
140,722
141,865
142,2789
143,1150
144,2402
145,3134
146,1420
147,2798
148,3278
149,1066
150,470
151,3569
152,640
153,2911
154,2773
155,1295
156,1423
157,1332
158,3463
159,2830
160,2463
161,3852
162,985
163,3140
164,2036
165,2352
166,3109
167,560
168,1315
169,1668
170,2966
171,3684
172,979
173,69
174,2070
175,3793
176,3656
177,810
178,2852
179,1017
180,1387
181,1828
182,451
183,3445
184,3783
185,1613
186,3736
187,2998
188,3897
189,699
190,2088
191,542
192,3465
193,2996
194,3086
195,254
196,2802
197,666
198,3757
199,3779
200,1663
201,433
202,1902
203,3548
204,2238
205,3296
206,1271
207,3520
208,2562
209,79
210,3740
211,2909
212,1188
213,2124
214,1647
215,88
216,1833
217,2415
218,563
219,3453
220,3891
221,1888
222,3665
223,2136
224,175
225,2191
226,19
227,3573
228,1179
229,1750
230,3113
231,3007
232,2146
233,3252
234,2900
235,1817
236,1762
237,1740
238,3031
239,1124
240,3346
241,2164
242,2032
243,1031
244,1090
245,852
246,2834
247,944
248,3435
249,2610
250,3253
251,230
252,2321
253,3427
254,1455
255,808
256,3244
257,2703
258,1839
259,3598
260,3604
261,1013
262,2460
263,2521
264,2736
265,3161
266,240
267,1136
268,2855
269,819
270,904
271,2784
272,897
273,1617
274,2318
275,2690
276,141
277,2282
278,2910
279,1360
280,373
281,1039
282,648
283,3340
284,1774
285,113
286,3876
287,1146
288,3727
289,339
290,3475
291,2235
292,1195
293,173
294,2466
295,1561
296,3627
297,130
298,2875
299,650
300,2187
301,2111
302,137
303,2888
304,956
305,2539
306,1386
307,862
308,108
309,1687
310,3072
311,1296
312,357
313,1067
314,1263
315,579
316,654
317,3114
318,1254
319,494
320,3017
321,971
322,2535
323,1172
324,335
325,2726
326,1922
327,3097
328,32
329,517
330,913
331,1951
332,325
333,765
334,3637
335,3667
336,1539
337,3696
338,1632
339,2347
340,3476
341,1268
342,1362
343,958
344,3361
345,728
346,2426
347,864
348,1047
349,1290
350,298
351,3081
352,2103
353,3079
354,191
355,3173
356,1355
357,783
358,2351
359,3150
360,3121
361,2561
362,2438
363,3466
364,437
365,957
366,2439
367,969
368,2793
369,2179
370,2590
371,1280
372,2710
373,3285
374,1230
375,2424
376,1937
377,3229
378,3402
379,1996
380,3797
381,1898
382,2695
383,729
384,3431
385,1655
386,1292
387,949
388,866
389,1040
390,1055
