x
1,4
2,4
3,2
4,4
5,4
6,4
7,3
8,3
9,4
10,4
11,2
12,2
13,4
14,4
15,4
16,4
17,4
18,3
19,4
20,4
21,2
22,4
23,4
24,2
25,4
26,3
27,3
28,4
29,3
30,4
31,4
32,4
33,4
34,2
35,4
36,2
37,4
38,4
39,4
40,2
41,4
42,4
43,4
44,2
45,4
46,4
47,4
48,4
49,3
50,3
51,4
52,3
53,2
54,2
55,4
56,4
57,4
58,4
59,2
60,4
61,4
62,4
63,4
64,2
65,4
66,4
67,2
68,4
69,4
70,3
71,3
72,4
73,4
74,4
75,2
76,5
77,4
78,3
79,4
80,4
81,4
82,4
83,4
84,2
85,4
86,3
87,4
88,2
89,4
90,3
91,3
92,3
93,4
94,2
95,3
96,4
97,2
98,2
99,3
100,4
101,4
102,5
103,2
104,4
105,2
106,4
107,2
108,2
109,5
110,4
111,2
112,4
113,2
114,2
115,3
116,4
117,3
118,4
119,4
120,5
121,3
122,4
123,2
124,4
125,3
126,2
127,2
128,2
129,4
130,2
131,5
132,2
133,4
134,2
135,4
136,3
137,2
138,2
139,3
140,2
141,2
142,5
143,2
144,2
145,1
146,5
147,4
148,4
149,4
150,5
151,4
152,2
153,4
154,2
155,2
156,3
157,2
158,3
159,4
160,3
161,2
162,2
163,3
164,3
165,2
166,2
167,2
168,4
169,5
170,3
171,2
172,2
173,1
174,2
175,4
176,4
177,5
178,4
179,2
180,5
181,4
182,5
183,4
184,5
185,4
186,3
187,2
188,4
189,2
190,2
191,2
192,4
193,4
194,4
195,3
196,4
197,2
198,3
199,4
200,5
201,3
202,2
203,3
204,4
205,4
206,2
207,2
208,4
209,2
210,3
211,2
212,3
213,4
214,4
215,2
216,2
217,3
218,3
219,2
220,2
221,4
222,3
223,2
224,4
225,3
226,4
227,3
228,2
229,4
230,2
231,3
232,2
233,2
234,3
235,3
236,4
237,4
238,2
239,4
240,2
241,4
242,4
243,2
244,4
245,2
246,2
247,2
248,4
249,5
250,3
251,4
252,4
253,2
254,2
255,4
256,2
257,2
258,2
259,5
260,5
261,2
262,2
263,4
264,4
265,2
266,5
267,4
268,3
269,2
270,4
271,5
272,2
273,5
274,5
275,3
276,4
277,4
278,3
279,2
280,4
281,2
282,2
283,2
284,5
285,2
286,5
287,1
288,4
289,4
290,2
291,4
292,4
293,2
294,2
295,4
296,5
297,2
298,2
299,4
300,2
301,5
302,2
303,4
304,2
305,2
306,3
307,5
308,2
309,2
310,4
311,5
312,3
313,4
314,3
315,2
316,2
317,2
318,3
319,4
320,1
321,2
322,2
323,2
324,2
325,5
326,1
327,2
328,2
329,3
330,3
331,5
332,2
333,2
334,4
335,3
336,3
337,2
338,4
339,2
340,4
341,4
342,2
343,2
344,5
345,4
346,2
347,3
348,2
349,2
350,4
351,2
352,3
353,2
354,2
355,1
356,4
357,2
358,3
359,3
360,3
361,2
362,2
363,2
364,2
365,5
366,2
367,2
368,4
369,5
370,4
371,2
372,2
373,2
