x
1,3
2,3
3,2
4,3
5,3
6,3
7,5
8,5
9,3
10,3
11,2
12,2
13,3
14,3
15,3
16,3
17,3
18,5
19,3
20,2
21,3
22,3
23,2
24,2
25,3
26,3
27,3
28,5
29,3
30,3
31,3
32,3
33,2
34,3
35,2
36,3
37,3
38,3
39,2
40,3
41,3
42,2
43,3
44,3
45,3
46,3
47,3
48,5
49,5
50,3
51,5
52,2
53,3
54,3
55,3
56,3
57,2
58,3
59,3
60,3
61,3
62,2
63,3
64,3
65,2
66,3
67,3
68,5
69,5
70,3
71,3
72,2
73,1
74,5
75,3
76,5
77,3
78,3
79,3
80,3
81,3
82,2
83,5
84,3
85,2
86,3
87,2
88,5
89,5
90,5
91,3
92,2
93,5
94,5
95,3
96,1
97,2
98,2
99,5
100,3
101,3
102,1
103,3
104,2
105,3
106,2
107,2
108,1
109,3
110,2
111,3
112,2
113,5
114,3
115,2
116,5
117,3
118,3
119,1
120,5
121,3
122,2
123,3
124,5
125,2
126,2
127,2
128,3
129,2
130,1
131,3
132,2
133,3
134,2
135,3
136,5
137,3
138,2
139,2
140,5
141,3
142,2
143,2
144,2
145,1
146,2
147,2
148,4
149,1
150,3
151,3
152,3
153,1
154,3
155,2
156,3
157,2
158,2
159,2
160,3
161,5
162,2
163,2
164,5
165,5
166,2
167,2
168,2
169,2
170,5
171,2
172,2
173,4
174,2
175,3
176,3
177,1
178,3
179,1
180,3
181,1
182,3
183,1
184,3
185,5
186,2
187,3
188,2
189,2
190,3
191,3
192,3
193,5
194,2
195,5
196,1
197,5
198,2
199,5
200,3
201,3
202,2
203,2
204,3
205,3
206,3
207,3
208,2
209,5
210,2
211,5
212,3
213,3
214,2
215,2
216,5
217,5
218,2
219,2
220,3
221,1
222,5
223,2
224,3
225,5
226,3
227,5
228,2
229,2
230,5
231,2
232,2
233,5
234,5
235,3
236,2
237,3
238,2
239,3
240,2
241,3
242,2
243,2
244,2
245,2
246,3
247,1
248,5
249,3
250,3
251,2
252,2
253,3
254,2
255,5
256,2
257,2
258,1
259,1
260,2
261,2
262,3
263,3
264,2
265,1
266,3
267,5
268,2
269,3
270,1
271,2
272,1
273,1
274,5
275,3
276,3
277,2
278,2
279,2
280,2
281,2
282,1
283,1
284,4
285,4
286,3
287,3
288,2
289,3
290,3
291,2
292,2
293,3
294,1
295,2
296,2
297,3
298,2
299,1
300,2
301,1
302,3
303,2
304,2
305,5
306,3
307,1
308,2
309,2
310,3
311,1
312,5
313,3
314,5
315,2
316,2
317,3
318,4
319,2
320,2
321,2
322,2
323,4
324,2
325,2
326,5
327,5
328,1
329,2
330,2
331,2
332,3
333,5
334,5
335,2
336,3
337,2
338,3
339,3
340,3
341,2
342,2
343,2
344,3
345,2
346,5
347,2
348,2
349,5
350,3
351,2
352,5
353,2
354,2
355,3
356,2
357,5
358,5
359,5
360,5
361,2
362,2
363,2
364,2
365,2
366,2
367,3
368,3
369,1
370,2
371,2
372,2
373,5
374,2
375,2
376,2
377,1
378,5
379,2
380,3
381,2
382,2
383,5
384,2
385,2
386,2
387,5
388,2
389,2
390,2
391,5
392,2
393,1
394,5
395,1
396,2
397,2
398,1
399,5
400,2
401,1
402,3
403,3
404,5
405,3
406,3
407,3
408,2
409,2
410,2
411,1
412,2
413,2
414,2
415,1
416,2
417,5
418,2
419,2
420,3
421,5
422,2
423,2
424,4
425,2
426,3
427,5
428,2
429,5
430,5
431,2
432,2
433,5
434,5
435,2
436,3
437,2
438,2
439,2
440,2
441,5
442,5
443,2
444,5
445,2
446,2
447,2
448,2
449,2
450,2
451,2
452,2
453,2
454,3
455,2
456,2
457,2
458,2
459,2
460,5
461,2
462,4
463,2
464,3
465,4
466,2
467,3
468,1
469,1
470,3
471,2
472,2
473,5
474,5
475,1
476,2
477,2
478,2
479,3
480,2
481,2
482,2
483,3
484,3
485,4
486,2
487,5
488,4
489,5
490,3
491,3
492,2
493,3
494,2
495,2
496,5
497,5
498,5
499,2
500,3
501,1
502,3
503,1
504,5
505,2
506,1
507,3
508,5
509,3
510,2
511,1
512,3
513,2
514,1
515,2
516,3
517,4
518,2
519,2
520,4
521,1
522,3
523,1
524,2
525,2
526,1
527,2
528,2
529,3
530,1
531,2
532,2
533,1
534,1
535,1
536,2
537,2
538,5
539,2
540,3
541,3
542,3
543,1
544,2
545,5
546,2
547,5
548,2
549,5
550,1
551,1
552,3
553,5
554,1
555,4
556,3
557,2
558,1
559,2
560,4
561,5
562,4
563,2
564,1
565,2
566,1
567,2
568,1
569,5
570,5
571,3
572,3
573,2
574,5
575,2
576,2
577,1
578,5
579,5
580,2
581,4
582,1
583,3
584,5
585,2
586,2
587,2
588,1
589,2
590,4
591,5
592,3
593,2
594,2
595,2
596,5
597,3
598,2
599,1
600,2
601,2
602,1
603,1
604,5
605,2
606,2
607,2
608,4
609,3
610,5
611,2
612,3
613,2
614,2
615,2
616,2
